RIC;ISIN;Company Common Name;TRBC Economic Sector Name;Country of Issuer
CARP.WA;PLINTCS00010;Inter Cars SA;Consumer Cyclicals;Poland
CIG.WA;PLCTINT00018;CI Games SA;Consumer Cyclicals;Poland
CMP.WA;PLCMP0000017;Comp SA;Technology;Poland
TIMP.WA;PLTIM0000016;Tim SA;Consumer Cyclicals;Poland
SHO1.WA;PLSHPR000021;Shoper SA;Technology;Poland
SNK.WA;PLSTLSK00016;Sanok Rubber Company SA;Consumer Cyclicals;Poland
MLSP.WA;PLMLSTM00015;ML System SA;Technology;Poland
DATP.WA;PLPILAB00012;Datawalk SA;Technology;Poland
BOWP.WA;PLBOWM000019;Bowim SA;Basic Materials;Poland
ACT.WA;PLACTIN00018;Action SA w restrukturyzacji;Technology;Poland
OAT.WA;PLONCTH00011;Oncoarendi Therapeutics SA;Healthcare;Poland
GTN.WA;PLGSPR000014;Getin Holding SA;Financials;Poland
BKD1.WA;PLBKDGM00019;Baked Games SA;Technology;Poland
R22.WA;PLR220000018;R22 SA;Technology;Poland
CLC.WA;PLSTIGR00012;Columbus Energy SA;Energy;Poland
CRJ.WA;PLCRPJR00019;Creepy Jar SA;Consumer Cyclicals;Poland
ASEP.WA;PLASSEE00014;Asseco South Eastern Europe SA;Technology;Poland
MCI.WA;PLMCIMG00012;MCI Capital Alternatywna Spolka Inwestycyjna SA;Financials;Poland
ZMT.WA;PLZAMET00010;Zamet SA;Industrials;Poland
MRB.WA;PLMRBUD00015;Mirbud SA;Industrials;Poland
STSP.WA;PLADVPL00029;Satis Group SA;Technology;Poland
UNTP.WA;PLUNMOT00013;Unimot SA;Energy;Poland
FTEP.WA;PLFORTE00012;Fabryki Mebli Forte SA;Consumer Cyclicals;Poland
SBE.WA;PLSFTBL00012;Softblue SA;Technology;Poland
TOYA.WA;PLTOYA000011;Toya SA;Consumer Cyclicals;Poland
ERB.WA;PLERBUD00012;Erbud SA;Industrials;Poland
CRM.WA;PLCMRAY00029;PZ Cormay SA;Healthcare;Poland
MCE1.WA;PLAIRMK00017;Modern Commerce SA;Technology;Poland
PSW.WA;PLSFTWR00015;PGS Software SA;Technology;Poland
HUBP.WA;PLBRTZM00010;Hub.Tech SA;Basic Materials;Poland
TRKP.WA;PLTRKPL00014;Trakcja PRKiI SA;Industrials;Poland
GRNP.WA;PLGRODN00015;Grodno SA;Industrials;Poland
RBW.WA;PLRNBWT00031;Rainbow Tours SA;Consumer Cyclicals;Poland
OTSL.WA;PLODRTS00017;OT Logistics SA;Industrials;Poland
OPN.WA;PLOPNPL00013;Oponeo.pl SA;Consumer Cyclicals;Poland
ECH.WA;PLECHPS00019;Echo Investment SA;Real Estate;Poland
AWM.WA;PLAIRWY00017;Airway Medix SA;Healthcare;Poland
TOR.WA;PLTORPL00016;Torpol SA;Industrials;Poland
ISTP.WA;PLINFSC00019;Infoscan SA;Healthcare;Poland
PNTP.WA;PLPNTPK00014;PointPack.pl SA;Technology;Poland
4MSP.WA;PL4MASS00011;4Mass SA;Consumer Non-Cyclicals;Poland
PUR1.WA;PLPRBLG00010;Pure Biologics SA;Healthcare;Poland
PLX.WA;PLPSTBX00016;Przetworstwo Tworzyw Sztucznych Plast Box SA;Basic Materials;Poland
IMPP.WA;PLNFI0700018;Imperio Alternatywna Spolka Inwestycyjna SA;Financials;Poland
POZP.WA;PLPZBDT00013;Pozbud SA;Industrials;Poland
1AT.WA;PLATAL000046;Atal SA;Consumer Cyclicals;Poland
BIOP.WA;PLBIOTN00029;Bioton SA;Healthcare;Poland
STXPP.WA;PLSTLEX00019;Stalexport Autostrady SA;Industrials;Poland
ENGP.WA;PLENERG00022;Energa SA;Utilities;Poland
PRIP.WA;PLPRGNK00017;Pragma Inkaso SA;Financials;Poland
VOT.WA;PLVOTUM00016;Votum SA;Financials;Poland
PCF1.WA;PLPCFGR00010;Pcf Group SA;Consumer Cyclicals;Poland
ABEP.WA;PLAB00000019;AB SA;Technology;Poland
MSZ.WA;PLMSTZB00018;Mostostal Zabrze SA;Industrials;Poland
LBW.WA;PLLUBAW00013;Lubawa SA;Industrials;Poland
STFP.WA;PLSTLPF00012;Stalprofil SA;Basic Materials;Poland
BBT1.WA;PLBMBIT00010;Boombit SA;Consumer Cyclicals;Poland
ONDP.WA;PLONDE000018;Onde SA;Energy;Poland
SKH1.WA;PLSKRBH00014;Skarbiec Holding SA;Financials;Poland
TRNP.WA;PLTRNSP00013;Trans Polonia SA;Industrials;Poland
ATC.WA;PLARTPR00012;Arctic Paper SA;Basic Materials;Poland
FROP.WA;PLFERRO00016;Ferro SA;Consumer Cyclicals;Poland
ANRP.WA;PLANSWR00019;Answear.Com SA;Technology;Poland
DCR.WA;PLDECOR00013;Decora SA;Consumer Cyclicals;Poland
MSP.WA;PLMSTPL00018;Mostostal Plock SA;Industrials;Poland
BMX.WA;PLBIOMX00015;BioMaxima SA;Healthcare;Poland
SCPP.WA;PLSCPFL00018;Scope Fluidics SA;Healthcare;Poland
PCR.WA;PLPCCRK00076;PCC Rokita SA;Basic Materials;Poland
SELP.WA;PLSELNA00010;Selena FM SA;Basic Materials;Poland
APTP.WA;PLAPATR00018;Apator SA;Industrials;Poland
EAHP.WA;PLESTHN00018;Esotiq & Henderson SA;Consumer Cyclicals;Poland
VOXP.WA;PLVOXEL00014;Voxel SA;Healthcare;Poland
MDPP.WA;PLTCHPR00019;Medcamp SA;Real Estate;Poland
PAT.WA;PLPTNTS00019;Patentus SA;Basic Materials;Poland
BLU.WA;PLBLMPI00017;Blumerang Investors SA;Financials;Poland
SKTP.WA;PLSKTAN00010;Skotan SA;Consumer Non-Cyclicals;Poland
RNKP.WA;PLRNKPR00014;Rank Progress SA;Real Estate;Poland
XTP.WA;PLXTPL000018;XTPL SA;Basic Materials;Poland
P2C.WA;PLPLCHL00019;Play2Chill SA;Technology;Poland
OBL.WA;PLORZBL00013;Orzel Bialy SA;Industrials;Poland
VGOP.WA;PLVIGOS00015;Vigo System SA;Technology;Poland
ENTP.WA;PLENTER00017;Enter Air SA;Industrials;Poland
GLC.WA;PLGLBLC00011;Global Cosmed SA;Consumer Non-Cyclicals;Poland
PEPP.WA;PLPLSEP00013;Polenergia SA;Utilities;Poland
EEX.WA;PLEKEP000019;Eko Export SA;Basic Materials;Poland
RWLP.WA;PLKLNR000017;Rawlplug SA;Industrials;Poland
PCXP.WA;PLPCCEX00010;PCC Exol SA;Consumer Non-Cyclicals;Poland
CMR.WA;PLCOMAR00012;Comarch SA;Technology;Poland
DDIP.WA;PLIFN4L00018;Draw Distance SA;Technology;Poland
FSG.WA;PLFSING00010;Fabryki Sprzetu i Narzedzi Gorniczych Grupa Kapitalowa Fasing SA;Industrials;Poland
MOVP.WA;PLMVGMS00011;Movie Games SA;Consumer Cyclicals;Poland
MONP.WA;PLMNRTR00012;Monnari Trade SA;Consumer Cyclicals;Poland
INMP.WA;PLCDE0000010;Inventionmed SA;Healthcare;Poland
BAHP.WA;PLMRVPL00016;British Automotive Holding SA;Consumer Cyclicals;Poland
RVU.WA;PLSELVT00013;Ryvu Therapeutics SA;Healthcare;Poland
ARGP.WA;PLARTGS00019;Art Games Studio SA;Technology;Poland
VEEP.WA;PLVCTCM00019;Vee SA;Industrials;Poland
OZE.WA;PLCSYSA00016;Oze Capital SA;Industrials;Poland
AMB.WA;PLAMBRA00013;Ambra SA;Consumer Non-Cyclicals;Poland
ULG.WA;PLULTGM00013;Ultimate Games SA;Technology;Poland
ATDP.WA;PLATMSI00016;Atende SA;Technology;Poland
ICEP.WA;PLMDNCE00016;Medinice SA;Healthcare;Poland
ARHP.WA;PLARHCM00016;Archicom SA;Consumer Cyclicals;Poland
ARRP.WA;PLARTER00016;Arteria SA;Industrials;Poland
VRGP.WA;PLVSTLA00011;VRG SA;Consumer Cyclicals;Poland
UNIP.WA;PLUNBEP00015;Unibep SA;Industrials;Poland
NNG.WA;PLNNGRP00011;Nanogroup SA;Healthcare;Poland
ALGP.WA;PLSNTFG00017;All In! Games SA;Technology;Poland
PRYM.WA;PLPRMUS00013;Prymus SA;Basic Materials;Poland
ADV.WA;PLADVIV00015;Adiuvo Investments SA;Financials;Poland
CCE1.WA;PLKAREN00014;Clean&Carbon Energy SA;Real Estate;Poland
JJB.WA;PLJJBEE00028;Jujubee SA;Technology;Poland
BORY.WA;PLBRSZW00011;Boryszew SA;Basic Materials;Poland
SIN.WA;PLTABLO00012;Solar Innovation SA;Utilities;Poland
NWGP.WA;PLNEWAG00012;Newag SA;Industrials;Poland
ABSP.WA;PLABS0000018;Asseco Business Solutions SA;Technology;Poland
FOR.WA;PLFRENT00014;Forever Entertainment SA;Consumer Cyclicals;Poland
DPL.WA;PLDRZPL00032;Drozapol Profil SA;Basic Materials;Poland
BRAR.WA;PLBRSTR00014;Braster SA w restrukturyzacji;Healthcare;Poland
LMGP.WA;PLLVMGM00016;Live Motion Games SA;Consumer Cyclicals;Poland
BSAP.WA;PLINVNT00011;Bras SA;Energy;Poland
CAVP.WA;PLCVTNH00040;Cavatina Holding SA;Financials;Poland
ZAPP.WA;PLZAPUL00057;Grupa Azoty Zaklady Azotowe Pulawy SA;Basic Materials;Poland
KGN.WA;PLKGNRC00015;Zespol Elektrocieplowni Wroclawskich Kogeneracja SA;Utilities;Poland
SNGP.WA;PLMWTNS00010;Synerga.Fund SA;Financials;Poland
LTX.WA;PLLENTX00010;Lentex SA;Consumer Cyclicals;Poland
RDLP.WA;PLRDPOL00010;Radpol SA;Basic Materials;Poland
EUC.WA;PLERPCO00017;Europejskie Centrum Odszkodowan SA;Consumer Non-Cyclicals;Poland
MDG.WA;PLMDCLG00015;Medicalgorithmics SA;Healthcare;Poland
PBX.WA;PLPKBEX00072;Poznanska Korporacja Budowlana Pekabex SA;Industrials;Poland
PCE.WA;PLZCPLC00036;Grupa Azoty Zaklady Chemiczne Police SA;Basic Materials;Poland
DEV.WA;PLVGUAR00011;Devoran SA;Industrials;Poland
GIFP.WA;PLGMNGF00017;Gaming Factory SA;Consumer Cyclicals;Poland
RLP.WA;PLRELPL00014;Relpol SA;Industrials;Poland
GTSP.WA;PLGEOTR00010;Geotrans SA;Industrials;Poland
IFI.WA;PLPWRMD00011;IFirma SA;Technology;Poland
BLRP.WA;PLBLIRT00018;Blirt SA;Healthcare;Poland
IGNP.WA;PLINNGN00015;Inno-Gene SA;Healthcare;Poland
MVRP.WA;PLIPODS00014;Movie Games VR SA;Consumer Cyclicals;Poland
KMP.WA;PLKOMPP00017;Przedsiebiorstwo Produkcyjno Handlowe Kompap SA;Basic Materials;Poland
HORP.WA;PLHRTIC00014;Hortico SA;Consumer Non-Cyclicals;Poland
PBKM.WA;PLPBKM000012;Polski Bank Komorek Macierzystych SA;Healthcare;Poland
MNS.WA;PLGRMNK00014;Mennica Skarbowa SA;Consumer Cyclicals;Poland
ULM.WA;PLBAUMA00017;Ulma Construccion Polska SA;Basic Materials;Poland
06N.WA;PLNFI0600010;Magna Polonia SA;Financials;Poland
ARTP.WA;PLARTFX00011;Artifex Mundi SA;Consumer Cyclicals;Poland
SZR.WA;PLSZAR000018;Szar SA;Energy;Poland
SNTP.WA;PLSNKTK00019;Synektik SA;Healthcare;Poland
ALL1.WA;PLWNDMB00010;Ailleron SA;Technology;Poland
KVT.WA;PLKRVTM00010;Krynica Vitamin SA;Consumer Non-Cyclicals;Poland
MFO.WA;PLMFO0000013;MFO SA;Basic Materials;Poland
SGN.WA;PLCMPLD00016;Sygnity SA;Technology;Poland
ELT.WA;PLELEKT00016;Elektrotim SA;Industrials;Poland
BBD.WA;PLNFI1200018;BBI Development SA;Real Estate;Poland
BBAP.WA;PLBBCLS00017;Beskidzkie Biuro Inwestycyjne SA;Industrials;Poland
URSP.WA;PLPMWRM00012;Ursus SA w upadlosci;Industrials;Poland
HRSP.WA;PLZRWZW00012;Herkules SA;Industrials;Poland
WWL.WA;PLWAWEL00013;Wawel SA;Consumer Non-Cyclicals;Poland
GAL.WA;PLGALVO00017;Galvo SA;Basic Materials;Poland
QRS.WA;PLQRCUS00012;Quercus Towarzystwo Funduszy Inwestycyjnych SA;Financials;Poland
RDSP.WA;PLRDDVS00016;Red Dev Studio SA;Consumer Cyclicals;Poland
THDP.WA;PLTHDST00017;Dust SA;Technology;Poland
VTL.WA;PLVTLGD00010;Vistal Gdynia SA w restrukturyzacji;Industrials;Poland
GX1.WA;PLGENXN00013;Genxone SA;Healthcare;Poland
PDGP.WA;PLPRMGM00015;Pyramid Games SA;Consumer Cyclicals;Poland
MCPP.WA;PLEMLAB00018;Mediacap SA;Consumer Cyclicals;Poland
CPLP.WA;PLCOMPR00010;Comperia.pl SA;Technology;Poland
OPF.WA;PLOPNFN00010;Open Finance SA;Financials;Poland
NXGP.WA;PLWDMCP00013;Nexity Global SA;Technology;Poland
DBC.WA;PLDEBCA00016;Firma Oponiarska Debica SA;Consumer Cyclicals;Poland
GTCP.WA;PLGTC0000037;Globe Trade Centre SA;Real Estate;Poland
MVPP.WA;PLMRVDV00011;Marvipol Development SA;Consumer Cyclicals;Poland
SNXP.WA;PLSUNEX00013;Sunex SA;Industrials;Poland
AGOP.WA;PLAGORA00067;Agora SA;Consumer Cyclicals;Poland
INCP.WA;PLINCLT00015;INC SA;Financials;Poland
LCN.WA;PLCCTLS00017;Labocanna SA;Technology;Poland
MOJ.WA;PLMOJ0000015;Moj SA;Basic Materials;Poland
SFDP.WA;PLSFD0000013;SFD SA;Consumer Non-Cyclicals;Poland
ZUK.WA;PLSTPRK00019;Zaklady Urzadzen Kotlowych Staporkow SA;Industrials;Poland
TXNP.WA;PLTAXNT00011;Tax Net SA;Industrials;Poland
EURTL.WA;PLERTEL00011;Eurotel SA;Consumer Cyclicals;Poland
BEP.WA;PLBMSEP00011;Biomass Energy Project SA;Consumer Non-Cyclicals;Poland
DELP.WA;PLDELKO00019;Delko SA;Consumer Non-Cyclicals;Poland
ATAP.WA;PLATCRG00013;ATC Cargo SA;Industrials;Poland
PHN.WA;PLPHN0000014;Polski Holding Nieruchomosci SA;Real Estate;Poland
ZRE.WA;PLZBMZC00019;Zaklad Budowy Maszyn Zremb Chojnice SA;Industrials;Poland
LPSP.WA;PLLRPSP00015;Lauren Peso Polska SA;Academic & Educational Services;Poland
DEK.WA;PLDEKPL00032;Dekpol SA;Industrials;Poland
DADP.WA;PLDADEL00013;Dadelo SA;Consumer Cyclicals;Poland
B24P.WA;PLBRN2400013;Brand 24 SA;Technology;Poland
KOMP.WA;PLKMPTR00012;Komputronik SA;Consumer Cyclicals;Poland
BIP.WA;PLBIOPL00013;Bio Planet SA;Consumer Non-Cyclicals;Poland
IDM.WA;PLIDMSA00044;IDM SA;Financials;Poland
MSWP.WA;PLMSTWS00019;Mostostal Warszawa SA;Industrials;Poland
SEV.WA;PLSVNET00019;Sevenet SA;Technology;Poland
VRCP.WA;PLVRCM000016;Vercom SA;Technology;Poland
RAFP.WA;PLRFMET00016;Fabryka Obrabiarek Rafamet SA;Industrials;Poland
ECLP.WA;PLESCLL00010;Easycall.pl SA;Technology;Poland
JRH.WA;PLJRINV00013;JR Holding Alternatywna Spolka Inwestycyjna SA;Real Estate;Poland
CHPP.WA;PLCHRPK00018;Cherrypick Games SA;Consumer Cyclicals;Poland
WPRP.WA;PLWDPCK00017;WoodpeckerCo SA;Technology;Poland
HMIP.WA;PLHMINW00016;HM Inwest SA;Real Estate;Poland
TGSP.WA;PLKKHRB00011;True Games Syndicate SA;Consumer Cyclicals;Poland
IZS.WA;PLIZSTL00015;Izostal SA;Basic Materials;Poland
BDZ.WA;PLECBDZ00013;Elektrocieplownia Bedzin SA;Utilities;Poland
EKP.WA;PLELKOP00013;Elkop SE;Real Estate;Poland
SNW.WA;PLSANWL00012;Sanwil Holding SA;Consumer Cyclicals;Poland
PAS1.WA;PLPSSUS00018;Passus SA;Technology;Poland
HRPP.WA;PLHRPHG00023;Harper Hygienics SA;Consumer Non-Cyclicals;Poland
PBGG.WA;PLPBG0000029;PBG SA w restrukturyzacji;Industrials;Poland
OPMP.WA;PLOPTEM00012;OPTeam SA;Technology;Poland
DGA.WA;PLDGA0000019;DGA SA;Industrials;Poland
IPE.WA;PLIPOPM00011;Ipopema Securities SA;Financials;Poland
INK.WA;PLINSTK00013;Instal Krakow SA;Industrials;Poland
MNCP.WA;PLMNNCP00011;Mennica Polska SA;Financials;Poland
DUA.WA;PLDLITY00010;Duality SA;Technology;Poland
NTT.WA;PLNTSYS00013;NTT System SA;Technology;Poland
KPL.WA;PLKNOPL00014;Kino Polska TV SA;Consumer Cyclicals;Poland
IMGP.WA;PLIMRGM00010;Immersion Games SA;Technology;Poland
TSGP.WA;PLTSGS000019;Tesgas SA;Industrials;Poland
ERAP.WA;PLPBLIA00012;Erato Energy Alternatywna Spolka Inwestycyjna SA;Financials;Poland
PRTE.WA;PLLZPSK00019;Protektor SA;Consumer Cyclicals;Poland
01C.WA;PLVCAOC00015;01Cyberaton Proenergy SA;Consumer Cyclicals;Poland
OTMP.WA;PLZPCOT00018;Zaklady Przemyslu Cukierniczego Otmuchow SA;Consumer Non-Cyclicals;Poland
LKD.WA;PLLKMDW00049;Lokum Deweloper SA;Industrials;Poland
OMLP.WA;PLLSRMD00018;One More Level SA;Consumer Cyclicals;Poland
EXCP.WA;PLEXCLN00016;Excellence SA;Consumer Non-Cyclicals;Poland
CDTP.WA;PLBTEVL00019;Codeaddict SA;Technology;Poland
ACGP.WA;PLACSA000014;AC SA;Consumer Cyclicals;Poland
LSIS.WA;PLLSSFT00016;LSI Software SA;Technology;Poland
GRM.WA;PLGRMPC00016;Grempco SA;Financials;Poland
CRB1.WA;PLCRBST00016;Carbon Studio SA;Technology;Poland
SIM1.WA;PLSMFBC00016;Simfabric SA;Technology;Poland
UNLP.WA;PLUNTDL00018;United Label SA;NULL;Poland
SKA.WA;PLSNZKA00033;Fabryka Farb i Lakierow Sniezka SA;Basic Materials;Poland
VINP.WA;PLVNDEX00013;Gielda Praw Majatkowych Vindexus SA;Industrials;Poland
WTN.WA;PLWTCHN00030;Wittchen SA;Consumer Cyclicals;Poland
ALI.WA;PLATTFI00018;Altus SA;Financials;Poland
QUBP.WA;PLQBCGM00018;QubicGames SA;Consumer Cyclicals;Poland
STA1.WA;PLSTRWI00019;Starward Industries SA;Technology;Poland
ECCP.WA;PLECCGM00012;ECC Games SA;Consumer Cyclicals;Poland
BPC.WA;PLBLKPC00014;Black Pearl SA;Financials;Poland
CFG.WA;PLCRFRG00016;Creativeforge Games SA;Consumer Cyclicals;Poland
GOVP.WA;PLGVNLT00019;Govena Lighting SA;Industrials;Poland
FEM1.WA;PLSMSKH00019;Femion Technology SA;Financials;Poland
NOBP.WA;PLPLNTR00018;Noobz From Poland SA;Consumer Cyclicals;Poland
SPRP.WA;PLSPRSF00011;Spyrosoft SA;Technology;Poland
SONP.WA;PLSONEL00011;Sonel SA;Industrials;Poland
EMA1.WA;PLCRTCP00010;Elemental Asia SA;Financials;Poland
KCI.WA;PLPONAR00012;KCI SA;Consumer Cyclicals;Poland
MTEP.WA;PLCWA0000018;Minutor Energia SA;Industrials;Poland
PLIP.WA;PLPTGMG00013;Platige Image SA;Consumer Cyclicals;Poland
CPGP.WA;PLCPPRK00037;Capital Park SA;Real Estate;Poland
AVTP.WA;PLDGTAV00013;Avatrix SA;Technology;Poland
AQAP.WA;PLAQA0000014;Aqua SA;Industrials;Poland
KGLP.WA;PLKRKGL00012;Korporacja KGL SA;Basic Materials;Poland
NVV.WA;PLNVVIS00016;Voolt SA;Energy;Poland
MDAP.WA;PLYLWHT00012;Medapp SA;Technology;Poland
VAR2.WA;PLYORIM00019;Varsav Game Studios SA;Technology;Poland
CFIP.WA;PLINTKS00013;CFI Holding SA;Real Estate;Poland
GMTP.WA;PLGNMTC00017;Genomtec SA;Healthcare;Poland
NGGP.WA;PLSITE000013;No Gravity Games SA;Technology;Poland
CNT.WA;PLERGPL00014;Centrum Nowoczesnych Technologii SA;Utilities;Poland
RONP.WA;NL0006106007;Ronson Development SE;Real Estate;Poland
RMK.WA;PLREMAK00016;Remak Energomontaz SA;Industrials;Poland
MIR.WA;PLKLSTN00017;Miraculum SA;Consumer Non-Cyclicals;Poland
WASP.WA;PLHOGA000041;Wasko SA;Technology;Poland
KRCP.WA;PLKRNRC00012;Krynicki Recykling SA;Industrials;Poland
MZA.WA;PLMUZA000019;Muza SA;Consumer Cyclicals;Poland
HMPP.WA;PLEBCSL00011;Hemp & Wood SA;Financials;Poland
HDR.WA;PLHDRTR00013;Przedsiebiorstwo Hydrauliki Silowej Hydrotor SA;Industrials;Poland
ENIP.WA;PLERGIN00015;Energoinstal SA;Industrials;Poland
MDBP.WA;PLINBOK00010;Medicofarma Biotech SA;Healthcare;Poland
WSEP.WA;PLWRKSR00019;Work Service SA;Industrials;Poland
PRNP.WA;PLPRNRH00010;Partner Nieruchomosci SA;Real Estate;Poland
ITL.WA;PLITLWS00012;InteliWISE SA;Technology;Poland
SHD.WA;PLNFI0400015;Soho Development SA;Financials;Poland
QNT.WA;PLQNTUM00018;Quantum Software SA;Technology;Poland
TOW.WA;PLTWRNV00013;Tower Investments SA;Industrials;Poland
YOS.WA;PLACREO00019;Yoshi Innovation SA;Technology;Poland
PUEP.WA;PLZPUE000012;ZPUE SA;Industrials;Poland
RBSP.WA;PLRBSNE00015;Robinson Europe SA;Consumer Cyclicals;Poland
TLSP.WA;PLTLSTD00019;Telestrada SA;Technology;Poland
RPCP.WA;PLROPCE00017;Zaklady Magnezytowe Ropczyce SA;Basic Materials;Poland
VTI.WA;PLVNTIN00011;Venture Inc Asi SA;Financials;Poland
ZWC.WA;PLZYWIC00016;Grupa Zywiec SA;Consumer Non-Cyclicals;Poland
MDIP.WA;PLNFI1000012;MDI Energia SA;Energy;Poland
ATRP.WA;PLATREM00017;Atrem SA;Industrials;Poland
FIGP.WA;PLGPPIK00011;Figene Capital SA;Utilities;Poland
ENE.WA;PLENLMD00017;Centrum Medyczne Enel Med SA;Healthcare;Poland
CDLP.WA;PLCDRL000043;CDRL SA;Consumer Cyclicals;Poland
PTW.WA;PLPTWP000015;Polskie Towarzystwo Wspierania Przedsiebiorczosci SA;Industrials;Poland
SESA.WA;PLSESCM00013;Sescom SA;Industrials;Poland
EDIP.WA;PLEDINV00014;ED Invest SA;Consumer Cyclicals;Poland
LENP.WA;PLLENAL00015;Lena Lighting SA;Industrials;Poland
SWTP.WA;PLSKNWL00011;Skinwallet SA;Technology;Poland
PITP.WA;PLANMD000014;Polaris IT Group SA;Consumer Cyclicals;Poland
INLP.WA;PLINTRL00013;Introl SA;Industrials;Poland
U2K.WA;PLUNMST00014;Unima 2000 Systemy Teleinformatyczne SA;Technology;Poland
FIVP.WA;PLARTBM00013;Fintech Ventures SA;Financials;Poland
T2P.WA;PLTRMPR00017;Termo2Power SA;Energy;Poland
ATP.WA;PLATLPL00018;Atlanta Poland SA;Consumer Non-Cyclicals;Poland
XBS.WA;PLPROLG00013;XBS Pro Log SA;Industrials;Poland
CAIP.WA;PLHOTB000011;Carlson Investments SA;Financials;Poland
ODL.WA;PLODLPL00013;Odlewnie Polskie SA;Basic Materials;Poland
MTNP.WA;PLMLTNE00013;Milton Essex SA;Healthcare;Poland
DTX.WA;PLFTPRF00016;Ditix SA;Financials;Poland
SMTP.WA;PLSMTRC00013;Simteract SA;Technology;Poland
ADXP.WA;PLPIK0000018;Adatex Deweloper SA;Consumer Cyclicals;Poland
LEGP.WA;PLLGIMI00029;Legimi SA;Consumer Cyclicals;Poland
MFDP.WA;PLMDVLP00016;M Food SA;Consumer Non-Cyclicals;Poland
MAKP.WA;PLMKRNP00015;Makarony Polskie SA;Consumer Non-Cyclicals;Poland
PGVP.WA;PLZSTAL00012;PGF Polska Grupa Fotowoltaiczna SA;Real Estate;Poland
IVOP.WA;PLA295700027;Incuvo SA;Technology;Poland
VVD.WA;PLVVDGM00014;Vivid Games SA;Technology;Poland
CDA1.WA;PLCDA0000018;CDA SA;Consumer Cyclicals;Poland
IMS.WA;PLINTMS00019;IMS SA;Consumer Cyclicals;Poland
SOK.WA;PLSNK0000012;Sonka SA;Technology;Poland
MPH.WA;PLMSTPH00016;Master Pharm SA;Consumer Non-Cyclicals;Poland
JWA.WA;PLJWASA00013;JWA SA;Technology;Poland
RSP1.WA;PLAGRTR00011;Remor Solar Polska SA;Consumer Non-Cyclicals;Poland
KBJ.WA;PLKBJ0000016;KBJ SA;Technology;Poland
NVT.WA;PLNVITA00018;Novita SA;Consumer Cyclicals;Poland
EON.WA;PLEONTW00016;eo Networks SA;Technology;Poland
K2H.WA;PLK2ITR00010;K2 Holding SA;Consumer Cyclicals;Poland
TBLP.WA;PLTBULL00024;T-Bull SA;Technology;Poland
GOP.WA;PLGMSOP00019;Games Operators SA;Technology;Poland
PHR.WA;PLPHRMN00011;Pharmena SA;Consumer Non-Cyclicals;Poland
PBT1.WA;PLPRMBG00018;Prime Bit Games SA;Technology;Poland
LRQ.WA;PLCAMMD00032;Larq SA;Consumer Cyclicals;Poland
GMV1.WA;PLGMV0000016;Gamivo SA;Technology;Poland
ASAP.WA;PLHMSG000019;Apis SA;Consumer Cyclicals;Poland
ZRX.WA;PLCRLNS00018;Zortrax SA;Healthcare;Poland
EBX.WA;PLEKOBX00018;Ekobox SA;Industrials;Poland
PPGP.WA;PLPNCHP00016;Punch Punk SA;Consumer Cyclicals;Poland
MLP.WA;PLMLKPL00012;Milkpol SA;Consumer Non-Cyclicals;Poland
BPX.WA;PLDOMEX00010;BPX SA;Technology;Poland
ATGP.WA;PLATM0000021;ATM Grupa SA;Consumer Cyclicals;Poland
THGP.WA;PLTNDRH00012;Tenderhut SA;Technology;Poland
AREP.WA;PLCRBON00018;Arena.pl SA;Technology;Poland
MPS1.WA;PLMGPLS00015;Megapixel Studio SA;Technology;Poland
TARP.WA;PLTRCZN00016;Tarczynski SA;Consumer Non-Cyclicals;Poland
SWKP.WA;PLVNTCP00019;Shockwork Games SA;Technology;Poland
SOLP.WA;PLSLRCP00021;Solar Company SA;Consumer Cyclicals;Poland
ICIP.WA;PLICI0000010;IDH Development SA;Industrials;Poland
CBD1.WA;PLBLOCM00013;Cannabis Poland SA;Technology;Poland
PFGP.WA;PL71MDA00018;Prefa Group SA;Financials;Poland
PSH1.WA;PLPOLSL00011;Polyslash SA;Consumer Cyclicals;Poland
OUTP.WA;PLOUTDR00013;Outdoorzy SA;Consumer Cyclicals;Poland
PTE.WA;PLBMRNG00013;Parcel Technik SA;Consumer Cyclicals;Poland
MCRP.WA;PLMRCOR00016;Mercor SA;Consumer Cyclicals;Poland
LUKP.WA;PLSAP0000018;Lukardi SA;Technology;Poland
MWTP.WA;PLMWTRD00013;MW Trade SA;Financials;Poland
EPRP.WA;PLPRIPK00018;Ekopark SA;Industrials;Poland
WATP.WA;PLACKRM00010;Wat SA;Energy;Poland
KPD.WA;PLKPPD000017;Koszalinskie Przedsiebiorstwo Przemyslu Drzewnego SA;Basic Materials;Poland
MLTP.WA;PLMNLIT00014;Moonlit SA;Technology;Poland
BLTP.WA;PLBLT0000013;Balticon SA;Industrials;Poland
TOSP.WA;PLTAMEX00015;Tamex Obiekty Sportowe SA;Industrials;Poland
WIK.WA;PLELPO000016;Wikana SA;Real Estate;Poland
PTHP.WA;PLKOPEX00018;Primetech SA;Basic Materials;Poland
AATP.WA;PLTRNSU00013;Alta SA;Financials;Poland
KBTP.WA;PLKLBTR00014;Klabater SA;Consumer Cyclicals;Poland
FEEP.WA;PLFEERM00018;Feerum SA;Industrials;Poland
4FMP.WA;PL4FNMD00013;4Fun Media SA;Consumer Cyclicals;Poland
ATJP.WA;PLATMCJ00018;Atomic Jelly SA;Consumer Cyclicals;Poland
